market,company,report,filer,date,rcp
코,코퍼스코리아,주식등의대량보유상황보고서(일반),오영섭,2026.07.02,20260702000081
유,DKME,주식등의대량보유상황보고서(약식),오픈아시아컴퍼니,2026.07.02,20260702000061
코,노머스,주식등의대량보유상황보고서(일반),김영준,2026.07.02,20260701000720
유,케이카 IR,주식등의대량보유상황보고서(일반),한앤코오토서비스홀딩스,2026.07.01,20260701000675
유,다이나믹디자인,주식등의대량보유상황보고서(일반),이브이첨단소재,2026.07.01,20260701000672
유,한국특강,주식등의대량보유상황보고서(일반),매직홀딩스,2026.07.01,20260701000671
코,리더스코스메틱,주식등의대량보유상황보고서(일반),김진구,2026.07.01,20260701000669
유,다우기술,주식등의대량보유상황보고서(일반),다우데이타,2026.07.01,20260701000666
유,유유제약,주식등의대량보유상황보고서(일반),유원상,2026.07.01,20260701000662
코,엠젠솔루션,주식등의대량보유상황보고서(일반),퀀텀딥테크성장투자1호조합,2026.07.01,20260701000658
유,디앤디플랫폼리츠,주식등의대량보유상황보고서(약식),미래에셋자산운용,2026.07.01,20260701000657
코,더코디,주식등의대량보유상황보고서(일반),이석산업개발,2026.07.01,20260701000656
코,솔브레인,주식등의대량보유상황보고서(약식),미래에셋자산운용,2026.07.01,20260701000651
유,코람코라이프인프라리츠,주식등의대량보유상황보고서(약식),미래에셋자산운용,2026.07.01,20260701000650
유,이지스밸류플러스리츠 IR,주식등의대량보유상황보고서(약식),미래에셋자산운용,2026.07.01,20260701000649
코,원익IPS,주식등의대량보유상황보고서(약식),미래에셋자산운용,2026.07.01,20260701000648
코,디바이스,주식등의대량보유상황보고서(약식),미래에셋자산운용,2026.07.01,20260701000646
코,나노 IR,주식등의대량보유상황보고서(약식),미래에셋자산운용,2026.07.01,20260701000645
코,피엠티,주식등의대량보유상황보고서(약식),미래에셋자산운용,2026.07.01,20260701000644
코,ISC IR,주식등의대량보유상황보고서(약식),미래에셋자산운용,2026.07.01,20260701000643
유,이리츠코크렙,주식등의대량보유상황보고서(약식),미래에셋자산운용,2026.07.01,20260701000642
코,네오티스,주식등의대량보유상황보고서(약식),미래에셋자산운용,2026.07.01,20260701000641
코,리노공업,주식등의대량보유상황보고서(약식),미래에셋자산운용,2026.07.01,20260701000640
유,한미반도체,주식등의대량보유상황보고서(약식),미래에셋자산운용,2026.07.01,20260701000639
코,이오테크닉스,주식등의대량보유상황보고서(약식),미래에셋자산운용,2026.07.01,20260701000638
코,엠케이전자,주식등의대량보유상황보고서(약식),미래에셋자산운용,2026.07.01,20260701000637
유,코리아써키트,주식등의대량보유상황보고서(약식),미래에셋자산운용,2026.07.01,20260701000636
유,DB하이텍,주식등의대량보유상황보고서(약식),미래에셋자산운용,2026.07.01,20260701000635
코,인선이엔티,주식등의대량보유상황보고서(일반),아이에스동서,2026.07.01,20260701000623
코,엔젯,[기재정정] 주식등의대량보유상황보고서(일반),변도영,2026.07.01,20260701000622
유,한미사이언스,주식등의대량보유상황보고서(일반),송영숙,2026.07.01,20260701000619
유,에이프로젠,주식등의대량보유상황보고서(약식),하베스트로즈,2026.07.01,20260701000616
코,DH오토웨어,주식등의대량보유상황보고서(일반),디에이치글로벌,2026.07.01,20260701000602
코,알지노믹스,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000599
유,동국제강,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000597
코,한국정보통신,주식등의대량보유상황보고서(일반),박헌서,2026.07.01,20260701000596
코,파인엠텍,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000595
코,씨엠티엑스,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000590
코,베노티앤알,주식등의대량보유상황보고서(일반),라미쿠스,2026.07.01,20260701000588
코,티로보틱스,주식등의대량보유상황보고서(일반),안승욱,2026.07.01,20260701000586
코,솔브레인,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000584
코,국전,주식등의대량보유상황보고서(일반),홍종호,2026.07.01,20260701000578
코,RF머트리얼즈,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000577
코,피에스케이,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000574
코,녹십자엠에스,주식등의대량보유상황보고서(일반),녹십자,2026.07.01,20260701000571
코,코스메카코리아,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000570
코,RFHIC,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000565
유,이노션,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000564
코,덕산네오룩스,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000559
코,HK이노엔,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000557
유,해성디에스,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000553
유,동아에스티,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000550
코,비나텍,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000544
코,와이지엔터테인먼트,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000541
코,한솔아이원스,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000537
유,한세실업 IR,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000533
코,미래나노텍 IR,주식등의대량보유상황보고서(일반),김철영,2026.07.01,20260701000531
코,에스앤에스텍,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000530
유,SNT에너지,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000510
코,더핑크퐁컴퍼니,주식등의대량보유상황보고서(일반),김민석,2026.07.01,20260701000507
코,넥써쓰,주식등의대량보유상황보고서(일반),SK스퀘어,2026.07.01,20260701000506
유,비에이치,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000502
코,브이엠,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000496
코,대주전자재료,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000492
코,원익QnC,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000483
코,이니텍,주식등의대량보유상황보고서(일반),해든성장,2026.07.01,20260701000481
유,HL홀딩스,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000480
코,엠로,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000476
유,아진전자부품,주식등의대량보유상황보고서(일반),우신산업,2026.07.01,20260701000473
유,한미글로벌,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000472
유,삼영무역,주식등의대량보유상황보고서(일반),이승용,2026.07.01,20260701000471
코,아모텍,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000466
코,코나아이,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000461
코,조이시티,주식등의대량보유상황보고서(일반),엔드림,2026.07.01,20260701000459
코,에스티아이,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000458
코,진성티이씨,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000456
코,알멕,주식등의대량보유상황보고서(일반),다이엑스,2026.07.01,20260701000453
코,에이프릴바이오,주식등의대량보유상황보고서(일반),차상훈,2026.07.01,20260701000452
코,태광,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000451
유,한섬,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000446
유,유니드 IR,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000442
유,삼화전기,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000434
유,국도화학,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000430
코,풍강,주식등의대량보유상황보고서(일반),김진용,2026.07.01,20260701000427
유,대한유화,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000424
유,삼화콘덴서공업,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000417
유,세아제강지주,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000415
유,덴티움,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000402
코,티에스이,주식등의대량보유상황보고서(일반),권상준,2026.07.01,20260701000400
유,엠앤씨솔루션,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000395
유,하나투어,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000385
유,STX엔진,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000383
유,LX세미콘 IR,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000380
유,율촌화학 IR,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000379
유,코리아써키트,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000377
유,IPARK현대산업개발,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000374
유,한샘,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000373
유,엘앤에프,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000371
유,GS건설 IR,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000369
유,풍산,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000368
유,롯데관광개발,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000366
유,ESR켄달스퀘어리츠,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000364
유,세방전지,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000360
유,녹십자,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000359
유,현대위아,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000358
유,종근당,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000355
유,SK케미칼,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000354
유,에스엘,주식등의대량보유상황보고서(약식),국민연금공단,2026.07.01,20260701000351
